Actual,Prediction,Correct
2.9651728399890835,2.9651728399890835,2.9651728399890835
3.647292692638018,3.647292692638018,3.647292692638018
5.552424725947135,5.552424725947135,5.552424725947135
2.654960388826477,2.654960388826477,2.654960388826477
6.545071087750804,6.545071087750804,6.545071087750804
2.0918467244495957,2.0918467244495957,2.0918467244495957
4.972848299680867,4.972848299680867,4.972848299680867
7.251772589036545,7.251772589036545,7.251772589036545
2.2183736287456126,2.2183736287456126,2.2183736287456126
2.766273382834232,2.766273382834232,2.766273382834232
2.575683751412072,2.575683751412072,2.575683751412072
8.239014509451025,8.239014509451025,8.239014509451025
7.5277424178620365,7.5277424178620365,7.5277424178620365
4.638755542157954,4.638755542157954,4.638755542157954
4.407374707810348,4.407374707810348,4.407374707810348
4.298915842510226,4.298915842510226,4.298915842510226
4.412567344672563,4.412567344672563,4.412567344672563
1.6233243079692357,1.6233243079692357,1.6233243079692357
2.765282980221081,2.765282980221081,2.765282980221081
7.456128062453578,7.456128062453578,7.456128062453578
2.7865041315484897,2.7865041315484897,2.7865041315484897
3.7612874992496454,3.7612874992496454,3.7612874992496454
4.969345582291311,4.969345582291311,4.969345582291311
3.1420597563409967,3.1420597563409967,3.1420597563409967
1.3250887754771377,1.3250887754771377,1.3250887754771377
4.862003410014482,4.862003410014482,4.862003410014482
3.5657052723788176,3.5657052723788176,3.5657052723788176
3.516256406056475,3.516256406056475,3.516256406056475
4.0620056219691625,4.0620056219691625,4.0620056219691625
4.162447264708031,4.162447264708031,4.162447264708031
0.8070593258283245,0.8070593258283245,0.8070593258283245
3.0280261774601387,3.0280261774601387,3.0280261774601387
6.590095298263821,6.590095298263821,6.590095298263821
2.241427686060245,2.241427686060245,2.241427686060245
6.217057674971928,6.217057674971928,6.217057674971928
1.3934651533703897,1.3934651533703897,1.3934651533703897
2.5233177269985627,2.5233177269985627,2.5233177269985627
6.523358372722732,6.523358372722732,6.523358372722732
4.3855593079415085,4.3855593079415085,4.3855593079415085
1.0485117163515216,1.0485117163515216,1.0485117163515216
3.38628186553363,3.38628186553363,3.38628186553363
3.928030392939559,3.928030392939559,3.928030392939559
4.156099756863246,4.156099756863246,4.156099756863246
0.5160853849631404,0.5160853849631404,0.5160853849631404
2.8490068235169654,2.8490068235169654,2.8490068235169654
4.621704808731336,4.621704808731336,4.621704808731336
2.524436831053844,2.524436831053844,2.524436831053844
4.482550928973733,4.482550928973733,4.482550928973733
4.5318804895876985,4.5318804895876985,4.5318804895876985
7.460459748010418,7.460459748010418,7.460459748010418
4.403532321017289,4.403532321017289,4.403532321017289
4.345979784334336,4.345979784334336,4.345979784334336
5.1399684150247795,5.1399684150247795,5.1399684150247795
3.4142295435984824,3.4142295435984824,3.4142295435984824
4.523574680429402,4.523574680429402,4.523574680429402
5.3143370929313685,5.3143370929313685,5.3143370929313685
6.59997343138927,6.59997343138927,6.59997343138927
2.4473404985986544,2.4473404985986544,2.4473404985986544
2.0545293970790626,2.0545293970790626,2.0545293970790626
4.300502432153186,4.300502432153186,4.300502432153186
4.872084038834225,4.872084038834225,4.872084038834225
7.288396371160298,7.288396371160298,7.288396371160298
5.387371651813701,5.387371651813701,5.387371651813701
6.471247435742146,6.471247435742146,6.471247435742146
3.425356742700292,3.425356742700292,3.425356742700292
4.233562231361907,4.233562231361907,4.233562231361907
6.5692912403255,6.5692912403255,6.5692912403255
3.4213175672144116,3.4213175672144116,3.4213175672144116
4.443942813419259,4.443942813419259,4.443942813419259
4.41867174380865,4.41867174380865,4.41867174380865
4.842638242072317,4.842638242072317,4.842638242072317
4.880983917404338,4.880983917404338,4.880983917404338
4.0421776695144676,4.0421776695144676,4.0421776695144676
4.231252286579913,4.231252286579913,4.231252286579913
3.0037461685097138,3.0037461685097138,3.0037461685097138
1.1211218732596029,1.1211218732596029,1.1211218732596029
4.341399818509325,4.341399818509325,4.341399818509325
2.7437733047194213,2.7437733047194213,2.7437733047194213
2.4283569953561113,2.4283569953561113,2.4283569953561113
2.240894689836357,2.240894689836357,2.240894689836357
4.847685757537837,4.847685757537837,4.847685757537837
6.822050128930421,6.822050128930421,6.822050128930421
2.709300810129072,2.709300810129072,2.709300810129072
5.087583568818025,5.087583568818025,5.087583568818025
2.0776565295678857,2.0776565295678857,2.0776565295678857
2.6149031162094665,2.6149031162094665,2.6149031162094665
4.2482195661698485,4.2482195661698485,4.2482195661698485
2.4108885838482346,2.4108885838482346,2.4108885838482346
2.125610063660088,2.125610063660088,2.125610063660088
3.9465670024156823,3.9465670024156823,3.9465670024156823
2.82624138920157,2.82624138920157,2.82624138920157
5.279789956823722,5.279789956823722,5.279789956823722
7.0514091776525705,7.0514091776525705,7.0514091776525705
2.3610721314665666,2.3610721314665666,2.3610721314665666
3.925430540408863,3.925430540408863,3.925430540408863
4.253378597423538,4.253378597423538,4.253378597423538
4.463055435865915,4.463055435865915,4.463055435865915
6.267596752645225,6.267596752645225,6.267596752645225
2.1388733639744553,2.1388733639744553,2.1388733639744553
5.746809624186202,5.746809624186202,5.746809624186202
4.262900035037424,4.262900035037424,4.262900035037424
3.08583613454086,3.08583613454086,3.08583613454086
4.845329404913308,4.845329404913308,4.845329404913308
5.856275518521018,5.856275518521018,5.856275518521018
2.1499477565939697,2.1499477565939697,2.1499477565939697
4.401513119315671,4.401513119315671,4.401513119315671
6.8644917720876215,6.8644917720876215,6.8644917720876215
3.2313445426611485,3.2313445426611485,3.2313445426611485
4.114889816531682,4.114889816531682,4.114889816531682
2.7312397853040355,2.7312397853040355,2.7312397853040355
1.8734806786976028,1.8734806786976028,1.8734806786976028
4.9860142180912295,4.9860142180912295,4.9860142180912295
3.26566615410005,3.26566615410005,3.26566615410005
1.868488226731865,1.868488226731865,1.868488226731865
4.267076609772733,4.267076609772733,4.267076609772733
3.4355036815154603,3.4355036815154603,3.4355036815154603
2.5146712246170186,2.5146712246170186,2.5146712246170186
4.847681468821355,4.847681468821355,4.847681468821355
2.1456976384874524,2.1456976384874524,2.1456976384874524
7.294019629495097,7.294019629495097,7.294019629495097
4.287787618289643,4.287787618289643,4.287787618289643
5.124049088529397,5.124049088529397,5.124049088529397
5.627299994691582,5.627299994691582,5.627299994691582
1.2957652010603393,1.2957652010603393,1.2957652010603393
3.36334492743427,3.36334492743427,3.36334492743427
1.3242175497679538,1.3242175497679538,1.3242175497679538
7.633248195054883,7.633248195054883,7.633248195054883
2.6958381836310368,2.6958381836310368,2.6958381836310368
4.948171620446519,4.948171620446519,4.948171620446519
1.311383237338676,1.311383237338676,1.311383237338676
5.692621650989632,5.692621650989632,5.692621650989632
3.325050475810445,3.325050475810445,3.325050475810445
3.803335308268895,3.803335308268895,3.803335308268895
4.981423391669956,4.981423391669956,4.981423391669956
4.219635944128604,4.219635944128604,4.219635944128604
2.986820656638201,2.986820656638201,2.986820656638201
7.055129023180135,7.055129023180135,7.055129023180135
1.4296799894326142,1.4296799894326142,1.4296799894326142
3.90213244147369,3.90213244147369,3.90213244147369
2.3191595337798683,2.3191595337798683,2.3191595337798683
3.608569105336935,3.608569105336935,3.608569105336935
5.814392649498409,5.814392649498409,5.814392649498409
5.57040517298383,5.57040517298383,5.57040517298383
6.162990601127347,6.162990601127347,6.162990601127347
3.420099690290383,3.420099690290383,3.420099690290383
3.9688930866171224,3.9688930866171224,3.9688930866171224
2.978384787824034,2.978384787824034,2.978384787824034
3.6832440268920106,3.6832440268920106,3.6832440268920106
4.370443969170584,4.370443969170584,4.370443969170584
4.920702264035671,4.920702264035671,4.920702264035671
4.283878267695863,4.283878267695863,4.283878267695863
1.8538171987093235,1.8538171987093235,1.8538171987093235
8.343585864541048,8.343585864541048,8.343585864541048
2.356644589787047,2.356644589787047,2.356644589787047
4.024145389433477,4.024145389433477,4.024145389433477
1.9772745381391077,1.9772745381391077,1.9772745381391077
4.213900885822448,4.213900885822448,4.213900885822448
3.544228463200045,3.544228463200045,3.544228463200045
1.985132929037256,1.985132929037256,1.985132929037256
3.337042677254555,3.337042677254555,3.337042677254555
2.3180588151335955,2.3180588151335955,2.3180588151335955
8.16730835938301,8.16730835938301,8.16730835938301
4.52153080236107,4.52153080236107,4.52153080236107
5.353993261500658,5.353993261500658,5.353993261500658
3.7600797970296287,3.7600797970296287,3.7600797970296287
3.89816119971953,3.89816119971953,3.89816119971953
7.8462152801687,7.8462152801687,7.8462152801687
5.873885091625618,5.873885091625618,5.873885091625618
4.425174008490524,4.425174008490524,4.425174008490524
2.3949660422078067,2.3949660422078067,2.3949660422078067
3.615875773690476,3.615875773690476,3.615875773690476
3.557309050301049,3.557309050301049,3.557309050301049
0.19509894197126654,0.19509894197126654,0.19509894197126654
2.0671647775920174,2.0671647775920174,2.0671647775920174
2.8913791427482094,2.8913791427482094,2.8913791427482094
3.8125896409872704,3.8125896409872704,3.8125896409872704
4.30137176069628,4.30137176069628,4.30137176069628
2.055609711784668,2.055609711784668,2.055609711784668
0.4562019642856625,0.4562019642856625,0.4562019642856625
2.9744881592247143,2.9744881592247143,2.9744881592247143
4.4362209331162115,4.4362209331162115,4.4362209331162115
2.8052757423399424,2.8052757423399424,2.8052757423399424
2.692008378405207,2.692008378405207,2.692008378405207
1.932563168229731,1.932563168229731,1.932563168229731
6.855881154160068,6.855881154160068,6.855881154160068
2.0080543290577815,2.0080543290577815,2.0080543290577815
3.453895130806462,3.453895130806462,3.453895130806462
4.60776746675228,4.60776746675228,4.60776746675228
8.661859278728585,8.661859278728585,8.661859278728585
8.514612072036215,8.514612072036215,8.514612072036215
3.347974720363106,3.347974720363106,3.347974720363106
6.086395077801093,6.086395077801093,6.086395077801093
4.612954312532035,4.612954312532035,4.612954312532035
4.9329039126491265,4.9329039126491265,4.9329039126491265
5.0746922881461,5.0746922881461,5.0746922881461
4.197058177642566,4.197058177642566,4.197058177642566
4.217113675200555,4.217113675200555,4.217113675200555
4.085190398895668,4.085190398895668,4.085190398895668
2.9634768697110814,2.9634768697110814,2.9634768697110814
5.874749407315707,5.874749407315707,5.874749407315707
6.917524785261543,6.917524785261543,6.917524785261543
5.037427133631084,5.037427133631084,5.037427133631084
1.7326817261300738,1.7326817261300738,1.7326817261300738
2.9029612886897174,2.9029612886897174,2.9029612886897174
5.080705370657583,5.080705370657583,5.080705370657583
2.328605372991043,2.328605372991043,2.328605372991043
3.8359402896523704,3.8359402896523704,3.8359402896523704
6.368974362534847,6.368974362534847,6.368974362534847
2.5537384290933334,2.5537384290933334,2.5537384290933334
6.275063429859654,6.275063429859654,6.275063429859654
1.3218457427500598,1.3218457427500598,1.3218457427500598
3.7592120051205327,3.7592120051205327,3.7592120051205327
4.250876205984197,4.250876205984197,4.250876205984197
2.80218748827929,2.80218748827929,2.80218748827929
6.763647628255852,6.763647628255852,6.763647628255852
2.131326865281646,2.131326865281646,2.131326865281646
6.038614730845175,6.038614730845175,6.038614730845175
4.561527107081855,4.561527107081855,4.561527107081855
4.674273481244439,4.674273481244439,4.674273481244439
1.6274285674667777,1.6274285674667777,1.6274285674667777
1.116131131705445,1.116131131705445,1.116131131705445
3.7274349821443074,3.7274349821443074,3.7274349821443074
3.9694655792828475,3.9694655792828475,3.9694655792828475
4.683429574386514,4.683429574386514,4.683429574386514
4.64312373377689,4.64312373377689,4.64312373377689
1.2207832517724904,1.2207832517724904,1.2207832517724904
7.013722171827098,7.013722171827098,7.013722171827098
1.7797042480837102,1.7797042480837102,1.7797042480837102
3.213230145655602,3.213230145655602,3.213230145655602
3.189387862256055,3.189387862256055,3.189387862256055
4.588974973176608,4.588974973176608,4.588974973176608
4.220767318159058,4.220767318159058,4.220767318159058
4.0630056417506,4.0630056417506,4.0630056417506
8.115276146894914,8.115276146894914,8.115276146894914
0.8703291091519381,0.8703291091519381,0.8703291091519381
3.2602721934429573,3.2602721934429573,3.2602721934429573
4.712225948552935,4.712225948552935,4.712225948552935
6.558931208991423,6.558931208991423,6.558931208991423
2.430254552707914,2.430254552707914,2.430254552707914
5.344952894862049,5.344952894862049,5.344952894862049
4.12102572611599,4.12102572611599,4.12102572611599
4.758008740603055,4.758008740603055,4.758008740603055
2.206631792769223,2.206631792769223,2.206631792769223
3.830204030733467,3.830204030733467,3.830204030733467
3.8799564627704157,3.8799564627704157,3.8799564627704157
2.09597296668498,2.09597296668498,2.09597296668498
3.5173762035263856,3.5173762035263856,3.5173762035263856
3.4578110085065124,3.4578110085065124,3.4578110085065124
5.7090417370461655,5.7090417370461655,5.7090417370461655
3.5787167337481494,3.5787167337481494,3.5787167337481494
5.475132988667294,5.475132988667294,5.475132988667294
4.186169669608454,4.186169669608454,4.186169669608454
7.248101908993884,7.248101908993884,7.248101908993884
4.536883963418488,4.536883963418488,4.536883963418488
4.168388732058164,4.168388732058164,4.168388732058164
4.559698041000862,4.559698041000862,4.559698041000862
3.7116096981233273,3.7116096981233273,3.7116096981233273
4.011550370449181,4.011550370449181,4.011550370449181
5.836921273207976,5.836921273207976,5.836921273207976
3.6574366350633856,3.6574366350633856,3.6574366350633856
2.4363202646901847,2.4363202646901847,2.4363202646901847
9.112311086076112,9.112311086076112,9.112311086076112
2.0774781472965573,2.0774781472965573,2.0774781472965573
5.6245396018438925,5.6245396018438925,5.6245396018438925
4.878214356800826,4.878214356800826,4.878214356800826
3.978020434531649,3.978020434531649,3.978020434531649
7.296466890617214,7.296466890617214,7.296466890617214
6.843466066637056,6.843466066637056,6.843466066637056
4.7569423149284225,4.7569423149284225,4.7569423149284225
3.422208589383889,3.422208589383889,3.422208589383889
3.361259151057784,3.361259151057784,3.361259151057784
5.014018687741715,5.014018687741715,5.014018687741715
4.693715549879673,4.693715549879673,4.693715549879673
3.2460456527403667,3.2460456527403667,3.2460456527403667
7.555608854144987,7.555608854144987,7.555608854144987
1.1103369525242175,1.1103369525242175,1.1103369525242175
8.731706480872543,8.731706480872543,8.731706480872543
3.6748123170253777,3.6748123170253777,3.6748123170253777
4.027442623863237,4.027442623863237,4.027442623863237
3.837739173737348,3.837739173737348,3.837739173737348
2.3125028138533965,2.3125028138533965,2.3125028138533965
2.5726385650733814,2.5726385650733814,2.5726385650733814
4.271612983080285,4.271612983080285,4.271612983080285
3.036233507679399,3.036233507679399,3.036233507679399
2.9239104156405746,2.9239104156405746,2.9239104156405746
8.116853460038206,8.116853460038206,8.116853460038206
3.191555917663635,3.191555917663635,3.191555917663635
2.0731835313646547,2.0731835313646547,2.0731835313646547
1.1703040459943077,1.1703040459943077,1.1703040459943077
2.152160303782561,2.152160303782561,2.152160303782561
4.614171506731218,4.614171506731218,4.614171506731218
4.573875489623442,4.573875489623442,4.573875489623442
4.25691966350053,4.25691966350053,4.25691966350053
3.7675961853055955,3.7675961853055955,3.7675961853055955
3.8834532137243496,3.8834532137243496,3.8834532137243496
8.02798020484491,8.02798020484491,8.02798020484491
2.2262181492538122,2.2262181492538122,2.2262181492538122
3.38980152363125,3.38980152363125,3.38980152363125
2.9753386140078177,2.9753386140078177,2.9753386140078177
4.032653753280821,4.032653753280821,4.032653753280821
5.162472025490207,5.162472025490207,5.162472025490207
4.2630910075708845,4.2630910075708845,4.2630910075708845
0.9906249367606597,0.9906249367606597,0.9906249367606597
7.105754160318075,7.105754160318075,7.105754160318075
2.432825991285445,2.432825991285445,2.432825991285445
6.205986802285191,6.205986802285191,6.205986802285191
2.9527944802360584,2.9527944802360584,2.9527944802360584
8.161943842994086,8.161943842994086,8.161943842994086
3.521429716434238,3.521429716434238,3.521429716434238
6.0840930710279615,6.0840930710279615,6.0840930710279615
4.616831705000025,4.616831705000025,4.616831705000025
1.815388651408719,1.815388651408719,1.815388651408719
2.207008199525281,2.207008199525281,2.207008199525281
4.7638653352258595,4.7638653352258595,4.7638653352258595
5.628044889942844,5.628044889942844,5.628044889942844
2.320381833788137,2.320381833788137,2.320381833788137
2.217209276604107,2.217209276604107,2.217209276604107
3.6078267926164296,3.6078267926164296,3.6078267926164296
2.1224897688986024,2.1224897688986024,2.1224897688986024
2.2071097577546537,2.2071097577546537,2.2071097577546537
1.7732659775010178,1.7732659775010178,1.7732659775010178
3.8571578259603525,3.8571578259603525,3.8571578259603525
5.137066014899564,5.137066014899564,5.137066014899564
4.4068850594133995,4.4068850594133995,4.4068850594133995
3.9296189196549185,3.9296189196549185,3.9296189196549185
3.386673372914665,3.386673372914665,3.386673372914665
5.573764630778241,5.573764630778241,5.573764630778241
7.135330952520176,7.135330952520176,7.135330952520176
5.137151520393637,5.137151520393637,5.137151520393637
4.023636182032512,4.023636182032512,4.023636182032512
2.0650794286282457,2.0650794286282457,2.0650794286282457
1.7390386998993423,1.7390386998993423,1.7390386998993423
2.884807970478727,2.884807970478727,2.884807970478727
2.5676095743926304,2.5676095743926304,2.5676095743926304
5.802245396992216,5.802245396992216,5.802245396992216
5.973447734709033,5.973447734709033,5.973447734709033
3.759428715900627,3.759428715900627,3.759428715900627
5.680892229782065,5.680892229782065,5.680892229782065
7.385423316312677,7.385423316312677,7.385423316312677
7.145692778439291,7.145692778439291,7.145692778439291
7.3048872606201005,7.3048872606201005,7.3048872606201005
5.20194366066909,5.20194366066909,5.20194366066909
4.002731986172849,4.002731986172849,4.002731986172849
4.988022102168219,4.988022102168219,4.988022102168219
2.471188064227122,2.471188064227122,2.471188064227122
4.557696117903798,4.557696117903798,4.557696117903798
3.7627396048427877,3.7627396048427877,3.7627396048427877
2.2937897027324334,2.2937897027324334,2.2937897027324334
2.9260682903834754,2.9260682903834754,2.9260682903834754
5.023257367684887,5.023257367684887,5.023257367684887
4.745109987950316,4.745109987950316,4.745109987950316
2.065962796114567,2.065962796114567,2.065962796114567
7.6179055409055785,7.6179055409055785,7.6179055409055785
4.336595942978494,4.336595942978494,4.336595942978494
3.36104876940376,3.36104876940376,3.36104876940376
5.495890105012843,5.495890105012843,5.495890105012843
2.492971684505278,2.492971684505278,2.492971684505278
2.002190803455364,2.002190803455364,2.002190803455364
4.902768972277016,4.902768972277016,4.902768972277016
5.990334965839212,5.990334965839212,5.990334965839212
0.551307772367573,0.551307772367573,0.551307772367573
1.1173290645480738,1.1173290645480738,1.1173290645480738
3.306192349357547,3.306192349357547,3.306192349357547
2.585278785076726,2.585278785076726,2.585278785076726
4.1953065503446885,4.1953065503446885,4.1953065503446885
3.8972887368921576,3.8972887368921576,3.8972887368921576
1.28611799320326,1.28611799320326,1.28611799320326
5.855128006304374,5.855128006304374,5.855128006304374
0.5079805882006534,0.5079805882006534,0.5079805882006534
3.0199444403625124,3.0199444403625124,3.0199444403625124
5.560431814951676,5.560431814951676,5.560431814951676
4.891679305062834,4.891679305062834,4.891679305062834
6.532081174778297,6.532081174778297,6.532081174778297
5.002828340912302,5.002828340912302,5.002828340912302
3.8874194007083296,3.8874194007083296,3.8874194007083296
4.898928726025387,4.898928726025387,4.898928726025387
2.92982625252239,2.92982625252239,2.92982625252239
4.063480247323587,4.063480247323587,4.063480247323587
2.925923976519929,2.925923976519929,2.925923976519929
1.858827518708699,1.858827518708699,1.858827518708699
2.5246824818199087,2.5246824818199087,2.5246824818199087
5.732959868987885,5.732959868987885,5.732959868987885
5.768756516993765,5.768756516993765,5.768756516993765
2.118407600851503,2.118407600851503,2.118407600851503
6.23886690344508,6.23886690344508,6.23886690344508
3.135316903470773,3.135316903470773,3.135316903470773
4.973943811752747,4.973943811752747,4.973943811752747
2.894900281915799,2.894900281915799,2.894900281915799
2.1772249110355366,2.1772249110355366,2.1772249110355366
2.2583049669350865,2.2583049669350865,2.2583049669350865
1.9209078852055321,1.9209078852055321,1.9209078852055321
4.4758248959790095,4.4758248959790095,4.4758248959790095
5.305398167057158,5.305398167057158,5.305398167057158
7.821839204966657,7.821839204966657,7.821839204966657
7.899045426818127,7.899045426818127,7.899045426818127
3.200424915630534,3.200424915630534,3.200424915630534
1.8196746960930148,1.8196746960930148,1.8196746960930148
2.1077185313199376,2.1077185313199376,2.1077185313199376
3.852539084360636,3.852539084360636,3.852539084360636
1.6771726096783115,1.6771726096783115,1.6771726096783115
3.597231969657651,3.597231969657651,3.597231969657651
4.024913121749748,4.024913121749748,4.024913121749748
3.425663470790068,3.425663470790068,3.425663470790068
7.741290237780396,7.741290237780396,7.741290237780396
3.796204336041544,3.796204336041544,3.796204336041544
3.8420896227958585,3.8420896227958585,3.8420896227958585
5.727071125540991,5.727071125540991,5.727071125540991
3.2743568644862817,3.2743568644862817,3.2743568644862817
4.927105838767442,4.927105838767442,4.927105838767442
3.18406329294212,3.18406329294212,3.18406329294212
2.652143688430866,2.652143688430866,2.652143688430866
4.538876047962433,4.538876047962433,4.538876047962433
7.444072791606647,7.444072791606647,7.444072791606647
1.7886590283464368,1.7886590283464368,1.7886590283464368
3.6297984527743816,3.6297984527743816,3.6297984527743816
3.166157103624883,3.166157103624883,3.166157103624883
7.9165048315033,7.9165048315033,7.9165048315033
1.7490120900227581,1.7490120900227581,1.7490120900227581
3.318829398963121,3.318829398963121,3.318829398963121
3.3296413300163805,3.3296413300163805,3.3296413300163805
3.518817666822667,3.518817666822667,3.518817666822667
3.0909021132908574,3.0909021132908574,3.0909021132908574
1.851006185392952,1.851006185392952,1.851006185392952
2.8468203797377734,2.8468203797377734,2.8468203797377734
4.870605468051604,4.870605468051604,4.870605468051604
2.6159181435126153,2.6159181435126153,2.6159181435126153
2.862320921408374,2.862320921408374,2.862320921408374
3.5009446937541737,3.5009446937541737,3.5009446937541737
4.184715380757891,4.184715380757891,4.184715380757891
4.093254708104099,4.093254708104099,4.093254708104099
4.7957788664265895,4.7957788664265895,4.7957788664265895
5.057985812756602,5.057985812756602,5.057985812756602
3.934630995227654,3.934630995227654,3.934630995227654
3.4877931525515162,3.4877931525515162,3.4877931525515162
1.9210051346466859,1.9210051346466859,1.9210051346466859
4.789776228336344,4.789776228336344,4.789776228336344
4.015605744863618,4.015605744863618,4.015605744863618
1.6786196747620834,1.6786196747620834,1.6786196747620834
4.595629728737485,4.595629728737485,4.595629728737485
1.5080790821584897,1.5080790821584897,1.5080790821584897
4.692156765286461,4.692156765286461,4.692156765286461
3.1404646715596685,3.1404646715596685,3.1404646715596685
3.713627108575402,3.713627108575402,3.713627108575402
4.161069318300198,4.161069318300198,4.161069318300198
5.125061874971129,5.125061874971129,5.125061874971129
1.3124056958371195,1.3124056958371195,1.3124056958371195
2.9755067813066365,2.9755067813066365,2.9755067813066365
3.6622454675247376,3.6622454675247376,3.6622454675247376
4.349662998281251,4.349662998281251,4.349662998281251
5.912124626162527,5.912124626162527,5.912124626162527
4.289775585686126,4.289775585686126,4.289775585686126
6.744552433843081,6.744552433843081,6.744552433843081
2.2146235477143277,2.2146235477143277,2.2146235477143277
7.50597272956301,7.50597272956301,7.50597272956301
4.779003819326173,4.779003819326173,4.779003819326173
1.0006877761198867,1.0006877761198867,1.0006877761198867
3.5032450661811647,3.5032450661811647,3.5032450661811647
5.30804292290578,5.30804292290578,5.30804292290578
5.914338465966359,5.914338465966359,5.914338465966359
2.4387015548023334,2.4387015548023334,2.4387015548023334
4.989047483718737,4.989047483718737,4.989047483718737
7.300522534888804,7.300522534888804,7.300522534888804
2.196658639253901,2.196658639253901,2.196658639253901
4.098414627672452,4.098414627672452,4.098414627672452
2.011015553388461,2.011015553388461,2.011015553388461
3.586921472256628,3.586921472256628,3.586921472256628
3.8485605203332085,3.8485605203332085,3.8485605203332085
4.624972916949307,4.624972916949307,4.624972916949307
5.858081395295978,5.858081395295978,5.858081395295978
3.6132780473813093,3.6132780473813093,3.6132780473813093
7.918680262745935,7.918680262745935,7.918680262745935
6.198833160273304,6.198833160273304,6.198833160273304
2.183144587475029,2.183144587475029,2.183144587475029
2.0248946043009015,2.0248946043009015,2.0248946043009015
8.053163606197415,8.053163606197415,8.053163606197415
4.319827079716062,4.319827079716062,4.319827079716062
1.9405336285457735,1.9405336285457735,1.9405336285457735
2.650213011594965,2.650213011594965,2.650213011594965
1.6335565397524179,1.6335565397524179,1.6335565397524179
5.012489315323541,5.012489315323541,5.012489315323541
4.233401540652368,4.233401540652368,4.233401540652368
3.4525724358839898,3.4525724358839898,3.4525724358839898
5.1447353719353135,5.1447353719353135,5.1447353719353135
3.560600631079309,3.560600631079309,3.560600631079309
1.3862245390216703,1.3862245390216703,1.3862245390216703
5.2627908179809655,5.2627908179809655,5.2627908179809655
4.2669631690245975,4.2669631690245975,4.2669631690245975
7.93554424363194,7.93554424363194,7.93554424363194
3.5397947602619295,3.5397947602619295,3.5397947602619295
2.6762607043905438,2.6762607043905438,2.6762607043905438
4.383445392051838,4.383445392051838,4.383445392051838
4.2816522164609925,4.2816522164609925,4.2816522164609925
6.408898931039695,6.408898931039695,6.408898931039695
2.736614185111227,2.736614185111227,2.736614185111227
1.8185184023060144,1.8185184023060144,1.8185184023060144
4.102539934538516,4.102539934538516,4.102539934538516
4.77652691733094,4.77652691733094,4.77652691733094
1.0244442604722126,1.0244442604722126,1.0244442604722126
7.8400303968509215,7.8400303968509215,7.8400303968509215
3.4505972479806797,3.4505972479806797,3.4505972479806797
3.7451072683786326,3.7451072683786326,3.7451072683786326
1.5525739018823521,1.5525739018823521,1.5525739018823521
8.040877628847369,8.040877628847369,8.040877628847369
4.088441170326421,4.088441170326421,4.088441170326421
2.8045032594607093,2.8045032594607093,2.8045032594607093
6.149666330314208,6.149666330314208,6.149666330314208
1.2331420989563098,1.2331420989563098,1.2331420989563098
7.327684531108457,7.327684531108457,7.327684531108457
2.4028719392804936,2.4028719392804936,2.4028719392804936
6.544921860415116,6.544921860415116,6.544921860415116
2.8862909164275887,2.8862909164275887,2.8862909164275887
1.7842023755562373,1.7842023755562373,1.7842023755562373
5.693717585106465,5.693717585106465,5.693717585106465
7.188426308700532,7.188426308700532,7.188426308700532
3.751320476331655,3.751320476331655,3.751320476331655
4.787002189888592,4.787002189888592,4.787002189888592
5.6167430911180345,5.6167430911180345,5.6167430911180345
2.9073261895582556,2.9073261895582556,2.9073261895582556
0.7658503921312492,0.7658503921312492,0.7658503921312492
4.508650083786815,4.508650083786815,4.508650083786815
6.021227751303263,6.021227751303263,6.021227751303263
3.3746075894963505,3.3746075894963505,3.3746075894963505
3.7057136762780263,3.7057136762780263,3.7057136762780263
3.4658993866503605,3.4658993866503605,3.4658993866503605
3.746366510314564,3.746366510314564,3.746366510314564
7.580125944021175,7.580125944021175,7.580125944021175
3.872563508671433,3.872563508671433,3.872563508671433
5.666277669048555,5.666277669048555,5.666277669048555
3.7071583007585795,3.7071583007585795,3.7071583007585795
4.784938885036933,4.784938885036933,4.784938885036933
5.1839611829994885,5.1839611829994885,5.1839611829994885
2.3500748404101808,2.3500748404101808,2.3500748404101808
5.826656789128937,5.826656789128937,5.826656789128937
2.601201276375418,2.601201276375418,2.601201276375418
3.442558994374191,3.442558994374191,3.442558994374191
6.3625783096025685,6.3625783096025685,6.3625783096025685
5.089717376948393,5.089717376948393,5.089717376948393
3.4173878366569355,3.4173878366569355,3.4173878366569355
3.403265831348514,3.403265831348514,3.403265831348514
3.548123362566988,3.548123362566988,3.548123362566988
3.1651733584384645,3.1651733584384645,3.1651733584384645
4.731785131562422,4.731785131562422,4.731785131562422
5.429353970760707,5.429353970760707,5.429353970760707
5.3485063045170715,5.3485063045170715,5.3485063045170715
8.109977662400826,8.109977662400826,8.109977662400826
4.989351608115282,4.989351608115282,4.989351608115282
2.909210577691627,2.909210577691627,2.909210577691627
2.4462949171248543,2.4462949171248543,2.4462949171248543
4.177296057345293,4.177296057345293,4.177296057345293
2.3922094064271473,2.3922094064271473,2.3922094064271473
5.508032978325047,5.508032978325047,5.508032978325047
5.699570824460551,5.699570824460551,5.699570824460551
2.44422768508785,2.44422768508785,2.44422768508785
1.4312507560937524,1.4312507560937524,1.4312507560937524
2.8099409492496688,2.8099409492496688,2.8099409492496688
3.6970048040751244,3.6970048040751244,3.6970048040751244
4.935736157230627,4.935736157230627,4.935736157230627
